-8.4488e-05,-0.00030361,-3.8588e-05,8.1082e-05,-0.00016191,-0.00017776,0.00023346,-0.00010409,-6.5151e-05,-7.7973e-05,-0.00019076,-8.8625e-05,-0.00030087,-0.00019339,0.00011959,-0.0003076,7.4669e-05,-4.781e-05,0.00010301,3.3914e-05,-0.00029286,-0.0001866,0.0002144,0.00012742,-4.8019e-05,0.00014329,0.000102,-5.2772e-05,-0.00030677,9.8804e-05,-0.00015741,2.9876e-05,-1.7919e-05,-0.00012822,-8.1997e-05,-0.00033282,-0.00026426,-0.00012983,-0.00011692,-0.00013177,-0.00021617,1.5283e-05,-0.00020507
-0.00030201,-7.8749e-05,0.00014172,0.00011526,2.1758e-06,-0.00012478,0.00024464,-0.00021056,6.7814e-05,-0.00017427,-3.1726e-05,0.00014825,-0.00032917,4.9165e-05,1.3698e-05,-0.00020531,8.4648e-05,-3.212e-05,0.00018163,-2.5736e-05,-0.0003204,-0.0001703,0.00013389,6.0525e-05,-0.00014872,-1.2388e-05,0.0001057,-8.9397e-05,-0.00036962,-8.0143e-05,-0.00015995,-8.9458e-05,-0.00016006,-0.00011088,-6.204e-05,-0.00026827,-0.0002171,-0.00021948,-0.00010823,-0.00019095,-0.000235,-5.7856e-05,-0.00027323
-0.00016837,0.00015178,8.8372e-05,9.743e-05,0.00019341,2.5873e-05,-1.6511e-05,-0.0004778,5.7828e-05,-0.00037538,-4.5278e-05,4.6867e-05,-0.00036069,9.7308e-05,-0.00020255,-0.00012524,-2.8232e-05,-0.00021786,1.4289e-05,-0.0002497,-0.00026577,-0.0001806,-2.5283e-05,-0.00023703,-0.00042485,-0.00020755,4.6967e-05,-0.00039723,-0.00034682,-0.00013271,-0.0001768,-0.00016937,-0.00020785,-2.6652e-05,-6.563e-06,-0.00016709,-0.00018249,-0.00025705,-0.00015763,-6.406e-05,-0.00016756,-0.0001296,-0.00018267
0.00019162,0.00022905,0.00010675,-5.3694e-05,0.00029851,0.00022431,-0.00013796,-0.00044738,9.4844e-05,-0.00048639,2.3686e-05,1.7376e-05,-0.00037452,9.2817e-05,-0.00026731,-4.5861e-05,-0.00019639,-0.0004758,-0.00014463,-0.00042321,-0.00027774,-8.356e-05,-0.0001404,-0.00047989,-0.00049975,-0.00044677,-0.00014967,-0.00049353,-0.00031325,-0.00028389,-0.00015697,-0.00031821,-0.00028614,-5.7295e-05,-0.00014071,-0.00020911,-0.00017778,-0.00026965,-0.00015433,-2.3821e-05,-0.00022307,-0.00036,-0.00023343
0.00022053,0.00010326,-0.00013072,-0.00015581,1.9656e-06,0.00017461,-0.00025852,-0.00029002,1.977e-05,-0.00038838,4.217e-05,1.6091e-05,-0.00014622,0.00016453,-0.00035928,6.9462e-05,-0.00030485,-0.00044233,-0.00023213,-0.0004658,-0.00024802,7.3833e-05,-0.00034892,-0.00052428,-0.00054965,-0.00056095,-0.00020272,-0.00054923,-0.00033968,-0.00044183,-4.2624e-05,-0.00041815,-0.00044409,-0.00010038,-0.00021398,-0.00014097,-0.00027734,-0.00029709,-7.2586e-05,-0.00011753,-0.00022862,-0.00037412,-0.00027197
0.00012979,6.1318e-07,-0.00018268,-0.00011092,-0.0001484,-4.1261e-05,-8.304e-05,-0.00033494,-3.1989e-05,-0.00035275,2.5222e-05,-0.00014415,-0.00016633,2.2422e-05,-0.00043527,-5.7301e-05,-0.00046097,-0.00044136,-0.00050047,-0.00042739,-0.00024061,7.7626e-05,-0.00041576,-0.00057621,-0.00039797,-0.00058624,-0.00048348,-0.00054657,-0.0002375,-0.00049835,2.8983e-06,-0.00047152,-0.00034989,-0.00016329,-0.00030662,-0.00025798,-0.00018473,-0.00022669,-6.3959e-05,-0.00014377,-0.00019967,-0.00050708,-0.00022536
-0.00014683,-0.000258,-0.00011659,0.00012001,-0.00024859,-0.00022358,0.00011117,-0.00015554,-0.00018521,-0.0001919,-4.0858e-05,-0.00034688,-0.00011825,-3.5469e-05,-0.00032612,3.6072e-05,-0.00060796,-0.00037626,-0.00058822,-0.00026376,-0.00016612,1.3132e-06,-0.00057821,-0.00051958,-0.00030573,-0.00048077,-0.00055673,-0.00044175,-0.00012463,-0.00050688,-5.2272e-05,-0.00045205,-0.00037489,-0.00032185,-0.00037024,-0.00022125,-9.8124e-05,-0.00029071,-3.7523e-05,-0.0002919,-0.00019555,-0.00042766,-0.0002703
-0.00020839,-0.00021875,4.7817e-05,0.00022173,-4.9698e-05,-0.0001668,0.00020095,-0.00017074,-0.00041508,-0.00022706,-0.00010447,-0.00045737,-6.2255e-06,-0.0002474,-0.00033385,-2.3603e-05,-0.00057422,-0.00033162,-0.00058,-0.0003472,-5.6438e-05,-0.00015294,-0.00053667,-0.000421,-0.00024826,-0.00041918,-0.0005583,-0.0003298,-0.00011136,-0.00039681,-0.00020625,-0.000374,-0.00039206,-0.00044705,-0.00041862,-0.00013078,-6.1998e-05,-0.00035957,-0.00020959,-0.00043098,-0.00011643,-0.00039267,-0.00024698
-0.0001877,2.9629e-05,0.00013405,6.5523e-05,9.6162e-05,4.9837e-05,0.00022894,-9.2445e-05,-0.00034511,-0.0001693,-0.00026292,-0.00049399,-0.00011364,-0.00043841,-0.0002372,-0.00012494,-0.00047923,-0.00025671,-0.00042934,-0.00029055,2.0267e-05,-0.00029118,-0.00052491,-0.00028773,-0.00021916,-0.00032092,-0.0006115,-0.00025332,-7.3043e-05,-0.00036907,-0.00031473,-0.00041573,-0.00034437,-0.00048112,-0.0004614,-0.0001913,-0.00011562,-0.00030618,-0.00028431,-0.00047533,-0.00016594,-0.00040798,-0.00020798
-1.6914e-05,0.00011733,0.00014817,-8.4598e-05,0.00023325,0.00012136,-5.5699e-05,-3.6373e-05,-0.00048389,1.4921e-05,-0.00035613,-0.00044009,-2.0488e-05,-0.00055715,-0.00019388,-0.00026674,-0.00039668,-5.0296e-05,-0.00033027,-0.00016927,1.1856e-05,-0.00033504,-0.00041133,-0.00011149,-4.9509e-05,-0.00018292,-0.0004274,-3.518e-05,-5.7846e-05,-0.00030819,-0.00035324,-0.0004071,-0.00031716,-0.00042073,-0.00034389,-0.00014261,-0.00014206,-0.00015881,-0.0003456,-0.00049824,-0.00016097,-0.0003683,-0.00012503
0.0002638,9.9978e-05,-5.0651e-05,-0.00015991,0.00016771,0.00013256,-0.00027826,2.9294e-05,-0.00046695,-3.9563e-05,-0.00043185,-0.00028001,-4.1324e-05,-0.00049067,-0.00012211,-0.00041297,-0.00033382,4.7858e-05,-0.00022084,-9.7816e-05,-5.7721e-05,-0.00040215,-0.00033193,-3.2277e-05,-5.6841e-05,-3.5526e-05,-0.00028646,-7.5902e-05,-3.1588e-05,-0.0001983,-0.00034447,-0.00031198,-9.2013e-05,-0.00020984,-0.0002354,-0.00012338,-0.00010472,-5.2369e-05,-0.00033244,-0.00030958,-0.00017918,-0.000275,-2.4525e-05
5.873e-05,0.00010187,-0.00026251,-0.00017501,-0.0001758,-1.1737e-05,-0.00023703,-3.7787e-05,-0.00038128,-1.7223e-05,-0.00042917,-0.00025361,-0.0001815,-0.0003965,3.7454e-06,-0.00046207,-0.00027983,-1.5613e-05,-0.00014733,-9.5998e-06,-0.00023604,-0.0003958,-0.00021377,-4.1162e-05,-7.3238e-05,-7.4723e-05,-0.00017111,-3.5482e-05,-0.0001824,-0.00017145,-0.00038613,-0.00026334,-0.00010862,-0.00028774,-0.00027099,-0.00029899,-0.0003403,-0.00011443,-0.00037133,-0.0003389,-0.00030325,-0.00022449,-0.00015897
6.3859e-05,-0.00014644,-8.7051e-05,-4.4442e-05,-0.00019067,-0.00016078,-3.0841e-05,-1.205e-06,-9.2562e-05,1.7687e-05,-0.00032265,-0.0001848,-0.00023045,-0.00026286,7.2173e-05,-0.00037111,-3.8112e-05,0.00014091,6.6439e-06,3.0293e-05,-0.00032722,-0.00024321,1.9482e-05,4.0198e-05,2.613e-05,2.1821e-05,-1.8119e-07,6.3688e-05,-0.00021796,4.5833e-06,-0.00030271,-4.5953e-05,-5.704e-05,-0.00026569,-0.00020167,-0.00035152,-0.0003862,-0.00012235,-0.00030748,-0.00029511,-0.00037159,-0.00011357,-0.00020684
-7.7352e-05,-0.00035095,-6.7902e-05,0.00015374,-0.00024088,-0.0002526,9.8734e-05,-0.00012478,-0.00011347,-7.7371e-05,-0.00027467,-5.0576e-05,-0.00030335,-0.00012826,5.1707e-05,-0.00023931,3.6802e-05,-4.3439e-06,7.4123e-05,2.3866e-05,-0.000309,-0.00018911,0.00010016,5.7511e-05,-3.5071e-05,9.885e-05,-9.2651e-07,6.1889e-05,-0.00031813,9.6289e-05,-0.00014605,-0.00011089,-1.1001e-05,-0.00019462,-0.00013107,-0.00028848,-0.00028925,-0.00013358,-0.00023046,-0.00017407,-0.00030987,3.8468e-06,-0.00025604
-0.00037051,-0.00010391,4.4402e-05,0.00019029,-1.8692e-05,-0.00011184,0.00017492,-0.00023793,-5.5858e-06,-0.00021653,-0.00012305,2.4723e-05,-0.00035558,-8.5169e-05,-5.4235e-05,-0.00013393,6.6384e-05,-0.00012776,0.0001052,-0.00011885,-0.00035153,-0.00025081,0.00010293,-4.9723e-06,-0.00012398,2.8605e-05,0.00011292,-7.9901e-05,-0.00023251,2.5238e-05,-0.00016598,8.1616e-05,-6.9756e-05,-7.3825e-05,-7.7747e-06,-0.00016924,-0.00020976,-0.00020109,-0.000169,-0.00014539,-0.0001909,-4.1479e-05,-0.00027561
-0.0001792,0.00018314,8.7863e-05,0.00012087,0.00016433,0.00010921,0.00012201,-0.00029914,0.00014052,-0.00035748,-6.3762e-06,0.00014702,-0.00020845,0.00010578,-5.8812e-05,-6.1158e-05,1.8681e-05,-0.00024841,0.00013549,-0.00016523,-0.00020893,-6.6782e-05,0.00011766,-8.5115e-05,-0.00027504,-9.9572e-05,0.00012907,-0.00021798,-0.00024197,-6.3615e-05,-9.8964e-05,-1.874e-05,-0.00017418,5.0644e-05,5.0718e-05,-0.00013334,-0.00013624,-0.00020778,-0.00011025,-5.5064e-05,-9.2282e-05,-7.0406e-05,-0.00024549
0.00013236,0.00013208,0.00015517,-0.00010633,0.00028511,0.00026864,-9.9881e-05,-0.00034562,0.00016332,-0.00019255,0.0001676,0.0001387,-0.00011464,0.00019016,-0.00023596,4.9712e-05,0.00010851,-0.00024778,4.4752e-05,-0.00018494,-0.00010497,0.00011753,6.2775e-06,-0.0002164,-0.00033098,-0.00021465,7.8325e-05,-0.00023583,-0.0001366,-6.5085e-05,2.2564e-06,-0.00013796,-0.00015638,8.3237e-05,5.5697e-05,-0.00013181,-7.984e-05,-0.00014572,-2.9072e-05,7.2772e-05,-2.6327e-05,-0.00012502,-0.00015165
0.00022263,0.0001237,-0.00012381,-0.0001976,0.00010582,0.00013358,-0.00023291,-0.00020222,0.0001227,-0.00015682,0.00017491,0.00015987,-2.5822e-05,0.00028076,-0.00024346,0.00014059,1.2218e-05,-0.00023,-7.8482e-05,-0.0001836,-6.4255e-05,0.00017074,-2.4443e-05,-0.0003124,-0.00028942,-0.00023146,1.3245e-05,-0.00026312,-1.5058e-05,-0.00016915,0.00011529,-0.00014053,-0.00015455,0.00011221,2.6872e-05,-4.9994e-05,-4.6851e-05,-5.1524e-05,8.8745e-05,0.00010445,-1.7935e-05,-0.00016197,-7.2369e-05
9.9609e-05,3.1352e-05,-0.00019302,-0.00012621,-0.00020953,3.9854e-05,-0.00011287,-0.00011706,0.00014258,-0.00011991,0.00019764,0.00014362,0.00010883,0.00026677,-0.0002014,0.00023118,-4.3602e-05,-0.00015216,-0.00020577,-0.00010926,1.0134e-05,0.00022743,-0.00010958,-0.00032775,-0.00023846,-0.00025523,-5.9558e-05,-0.00023909,5.4695e-06,-0.00022214,0.00020896,-0.00012398,-7.459e-05,2.0506e-05,2.1698e-05,1.6046e-05,6.2171e-05,-6.123e-06,0.00021587,8.0427e-05,-1.6179e-06,-0.00015996,-2.0001e-05
-6.9765e-05,-0.00032034,-0.00012574,4.2081e-05,-0.00030941,-0.00025221,4.7185e-05,1.6476e-05,6.8425e-06,3.4044e-05,0.00021488,3.0262e-05,0.00015364,0.00017731,-0.00010564,0.0002717,-0.00025224,-0.00016984,-0.00024328,-2.7428e-05,9.386e-05,0.00016424,-0.00019671,-0.00021909,-3.2492e-05,-0.0002289,-0.00028598,-0.00015465,7.1627e-05,-0.00015076,0.00015092,-0.00016367,-3.0635e-05,-8.6788e-05,-5.5484e-05,7.8202e-05,8.6272e-05,-3.3865e-05,8.618e-05,-1.7512e-06,0.00011749,-0.00015996,7.2027e-05
-0.00022482,-0.00021629,8.5505e-05,0.00015996,-6.3173e-05,-0.00021916,0.00021825,0.00016181,-0.00020646,0.00014841,0.0002002,-5.9254e-05,0.0002246,-1.9877e-05,2.8377e-05,0.00022748,-0.00011777,9.285e-06,-0.00018836,2.8631e-05,0.00025169,0.0002313,-0.00018139,3.4074e-05,0.00018111,-7.0558e-05,-0.0002065,2.8894e-05,0.00019994,-0.00011768,8.8874e-05,1.2981e-05,-1.2235e-05,-0.00015461,-0.00017387,0.000157,0.00020533,-5.1679e-05,0.00012705,-0.00011112,0.00011544,-2.5728e-05,2.4459e-05
-0.0002889,-4.3322e-05,0.00018834,6.8972e-05,8.6386e-05,-3.9023e-05,0.00020477,0.00022091,-0.00014617,0.00019273,-1.2373e-05,-0.00022954,0.00016925,-0.00014246,1.3213e-05,0.00010222,-0.00010393,0.00010532,-0.00015558,-3.1386e-05,0.00026817,1.3963e-05,-5.2709e-05,0.00012369,0.00017354,6.6691e-05,-0.00024626,6.4202e-05,0.00026771,6.5858e-05,0.00015219,6.1186e-05,5.6676e-05,-7.5548e-05,-6.4229e-05,0.0002646,0.0002124,7.5944e-05,8.457e-05,-7.1129e-05,0.00017036,2.7081e-05,0.00011493
3.8402e-05,0.00014573,8.5242e-05,-2.536e-05,0.000281,0.00021063,2.615e-05,0.00036945,-0.00017697,0.00024838,-5.845e-05,-0.00020522,0.00021588,-0.00028325,0.00010217,-5.9136e-05,1.4747e-05,0.00019086,1.323e-05,7.0481e-05,0.00021611,-9.0967e-05,-7.0798e-06,0.00017794,0.00027508,0.00015853,-6.7514e-05,0.00015738,0.00027935,8.1709e-05,1.6957e-05,0.00011199,5.5186e-05,5.3731e-06,2.3983e-05,0.00028407,0.00016877,0.00018815,-5.6999e-06,-3.9726e-05,0.00015165,1.7081e-05,0.00020084
0.00025525,0.00012571,5.2993e-05,-0.0001855,0.0002379,0.00025501,-0.00016936,0.00047285,5.262e-05,0.00034868,-0.00010535,-1.3446e-05,0.00034509,-0.00011244,0.0004048,1.2285e-06,0.00017269,0.00041977,0.00016648,0.00036304,0.00030495,1.9493e-06,0.00016474,0.00032071,0.00038161,0.00041532,0.00011838,0.00038759,0.00015733,0.00019519,1.8199e-05,0.00018694,0.00015623,9.496e-05,7.5573e-05,0.00020434,0.0001078,0.00020895,-4.1577e-05,6.7651e-05,0.00015345,0.00017586,0.00021935
0.00020573,0.00012732,-0.00016862,-0.00012877,-0.00014609,0.00011191,-0.00025076,0.0003469,0.00012326,0.00037812,7.847e-06,0.00018438,0.00017566,-8.4265e-05,0.00048888,-0.00010291,0.00026317,0.0004768,0.00036068,0.00047273,0.00020766,-8.6194e-05,0.00031216,0.0004044,0.00040802,0.00043512,0.00028588,0.00040848,0.00025835,0.00032808,-1.1866e-05,0.00025607,0.00028603,0.00019551,0.00013898,0.0002129,8.203e-05,0.00028241,8.425e-06,0.00013714,0.00010987,0.00016699,0.00016536
0.00012193,-9.4352e-05,-9.0557e-05,4.2186e-06,-0.00018685,-0.00012766,-2.5791e-05,0.00033895,0.00023899,0.00032048,2.5977e-05,0.00014697,6.1037e-05,0.00013022,0.00048888,-7.783e-05,0.00042077,0.00043929,0.00043642,0.0004303,0.00011626,3.3676e-05,0.00042608,0.00037424,0.00043459,0.00041549,0.00039004,0.00041878,0.00017949,0.00042529,2.305e-05,0.0003206,0.00037565,0.00020463,0.00013359,4.5099e-05,2.205e-05,0.0002268,2.6596e-05,0.00016658,-4.3341e-05,0.00031664,0.00016234
-2.3694e-05,-0.00023093,-3.9951e-05,0.00013268,-0.00017079,-0.00022344,0.00016527,0.00022838,0.0002791,0.00012821,6.036e-05,0.00024683,-1.0196e-05,0.0002016,0.0004037,6.8104e-05,0.00048648,0.00042657,0.00053424,0.00034432,3.8262e-05,0.00012985,0.00064524,0.00040826,0.00037294,0.00049648,0.00049379,0.00038356,1.4767e-05,0.00041858,6.1406e-05,0.00045489,0.00036416,0.00016249,0.00020031,-1.2524e-05,-4.6547e-06,0.00013476,8.1425e-05,0.00013872,-1.6012e-05,0.00037322,8.1044e-05
-0.0002695,-7.0781e-05,0.00015806,0.0001623,7.713e-05,-5.9306e-05,0.00024492,9.2644e-05,0.00034704,5.9889e-05,0.00023809,0.00035979,-2.1843e-05,0.00029018,0.00043956,0.00013012,0.00046338,0.00022812,0.00054301,0.00025449,-1.5049e-05,0.00010975,0.000641,0.00028331,0.00023395,0.00033833,0.00043593,0.00034055,-2.5638e-05,0.00032928,0.0001602,0.00039893,0.00027561,0.00020616,0.00024956,-3.7792e-05,3.8853e-06,7.9202e-05,0.00019476,0.00020822,5.9119e-05,0.00026894,-8.5578e-06
-0.0001728,0.00015997,0.00019347,0.00019531,0.00018588,8.2487e-05,0.00021255,1.1361e-05,0.00059086,2.6117e-05,0.000243,0.00043799,6.1305e-05,0.00044518,0.00032464,0.00020818,0.00047126,0.00010353,0.00050692,0.00022487,2.6329e-05,0.00021165,0.00061579,0.0002249,6.8988e-05,0.00036435,0.00056875,0.00020359,-3.841e-05,0.00022804,0.00019384,0.00027918,0.00015435,0.0003837,0.00034806,8.9803e-05,0.00011485,3.6304e-05,0.00020054,0.00032398,0.00013479,0.00025017,4.5851e-05
3.5468e-05,0.00015958,7.3631e-05,-7.8458e-05,0.00034132,0.000186,-6.1852e-05,-5.0041e-05,0.00047691,-2.289e-05,0.00034988,0.00045154,6.0773e-05,0.00055645,8.0082e-05,0.00036761,0.00042385,-4.9676e-05,0.00037729,0.00013414,0.00013526,0.00036793,0.00051771,2.5122e-05,-0.00010274,0.00014163,0.00047896,9.3859e-05,9.7267e-05,0.00024619,0.00029235,0.00024253,0.00016013,0.00038648,0.00038044,0.00013114,0.00020132,0.00012293,0.00025976,0.00044073,0.00019912,0.00015355,7.1064e-05
1.4482e-05,0.00018982,-4.29e-05,-0.00021352,4.2103e-05,0.00024969,-0.00021428,-6.0503e-05,0.00045957,7.4505e-05,0.0004449,0.0004091,0.00011455,0.00051102,2.6473e-05,0.00034118,0.0002323,-2.4459e-05,0.00019225,-3.2486e-05,0.0001086,0.00050794,0.00027275,-3.0739e-05,-0.00014834,-6.977e-05,0.00031688,-3.4981e-05,9.823e-05,7.2095e-05,0.00026728,0.00014411,9.1804e-05,0.00035669,0.00029655,0.00013446,0.00014989,0.00016795,0.00028441,0.00041944,0.00016713,7.724e-05,0.00010505
7.1783e-05,0.00011144,-0.00013633,-9.7285e-05,-0.00015799,5.5803e-05,-6.0253e-05,8.7494e-05,0.00034501,5.8545e-05,0.00051578,0.00042723,0.00020779,0.00051172,6.0451e-05,0.00040838,0.00011543,3.5821e-05,0.00012703,2.8765e-05,0.0001401,0.00055501,0.00014094,-5.9566e-05,-2.2812e-06,-9.1374e-05,0.00023245,-6.5774e-05,8.1618e-05,2.2389e-05,0.00035706,-1.3612e-05,8.5353e-05,0.00037114,0.00028906,0.00014763,0.00018059,0.00016719,0.00031217,0.00034612,0.00013865,2.0451e-05,9.7411e-05
0.00013136,-0.00022416,-3.0239e-05,9.829e-05,-0.00020511,-0.00010456,5.9094e-05,5.0481e-05,0.00024121,1.851e-05,0.00037167,0.00018475,0.00017885,0.00042647,8.4651e-05,0.00044105,-1.3825e-05,2.1116e-05,-9.4399e-05,0.00010404,0.00021059,0.00039425,-1.58e-05,-2.538e-05,-2.0236e-05,-9.0151e-05,1.3099e-05,-6.0622e-05,0.00017553,6.7868e-05,0.00040547,4.1016e-05,6.9739e-05,0.00020811,0.00015028,0.00021226,0.00025651,0.00012401,0.00042454,0.00022906,0.00022473,3.4555e-05,0.00013272
2.7715e-05,-0.00020519,1.7775e-05,0.00019353,-1.5642e-05,-0.00020115,0.00016945,9.501e-06,-5.0927e-05,-4.075e-05,0.00017184,-1.8747e-05,0.00023526,5.906e-05,-5.8182e-05,0.0002966,-0.00011134,-3.5307e-05,-0.00017735,2.3908e-05,0.00021292,0.00026723,-0.00012988,-4.4976e-05,4.3107e-05,-1.6409e-05,-0.00022965,-2.1599e-05,0.00018957,4.5497e-05,0.00027737,8.2935e-06,0.00013637,5.9651e-05,2.5955e-05,0.00021579,0.00027056,7.7622e-05,0.00024434,3.3534e-05,0.00023688,4.2623e-05,8.6176e-05
-0.00030985,4.0937e-05,0.00018093,0.00019547,7.9572e-05,2.3442e-05,0.00023,7.0103e-05,-8.5556e-05,8.6703e-05,-1.4831e-05,-0.00012384,7.0847e-05,-7.2104e-05,-1.4085e-05,9.6377e-05,-0.00011576,3.4437e-05,-9.5469e-05,-5.4179e-05,0.00027145,5.4123e-05,-8.7022e-06,1.589e-05,8.9733e-05,-3.3401e-05,-0.00024196,9.0708e-05,0.00020495,-5.6516e-05,5.992e-05,-7.5811e-06,1.2911e-05,-7.7681e-05,-7.2489e-05,0.00012527,0.00024898,-1.5898e-05,4.5992e-05,-4.6298e-05,0.00018092,4.3447e-05,0.00010031
